CanonicalSMILES,CID
C1CCN(CC1)N=CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,8974409
C1CCN(CC1)N=CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,8151389
C1CCN(CC1)N=CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,9217292
C1CCN2C(=C(C(=N2)C3=CC=C(C=C3)F)C4=CC=NC=C4)C1,53392101
C1CCOC(C1)CN2C=CC(=N2)C3=CC(=CC=C3)C4=NC=CN=C4,31044500
C1CCOC(C1)CN2C=CC(=N2)C3=CC=CC(=C3)C4=CC=NC=C4,28465155
C1CCOC(C1)CN2C=CC(=N2)C3=CC=CC(=C3)C4=CN=CC=C4,28249191
C1CCOC(C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=C(C=C(C=C4)F)F,67107098
C1CCOC(C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC(=C(C=C4)F)C#N,67106602
C1CCOC(C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=C(C5=CC=CC=C54)F,67300557
C1CCOC(C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,67074407
C1CCOC(C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=C(C=C4)N5CCOCC5,67300828
C1CCOC(C1)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=CC(=C4)C#N,67106745
C1CCOC(C1)N2C(=CC(=N2)C3=CCCC3)C4=CN=CC=C4,141359546
C1CCOC(C1)N2C=C(C(=N2)C3=CC(=CC=C3)C(F)(F)F)C4=CC=NC=C4,67107497
C1CCOC(C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,67107099
C1CCOC(C1)N2C=C(C=N2)C3=CN4C(=CC=N4)C=C3,155403438
C1CCOC(C1)N2C=C(C=N2)C3=CN=C(C=C3)C4=CN(N=C4)C5CCCCO5,156698227
C1CCOC(C1)N2C=C(C=N2)C3=NC4=C(CC=C4)C=C3,157238124
C1CCOC(C1)N2C=C(C=N2)C3=NC=C(C=C3)C4=CC=C(C=C4)N,125465235
C1CCOC(C1)N2C=C(C=N2)C3=NC=CC4=C3CCCC4,160927924
C1CCOC(C1)OCCN2C=C(C(=N2)C3=CC(=NC=C3)C4=CC=CC=C4)C5=CC=CC=C5,141095137
C1CN(C(C2=CC=CN21)C3=CC=CC=C3)CC(CN4C=CC=N4)O,53602420
C1CN(C(CC1N2C(=C(C=N2)C3=CC4=C(C=C3)C(=NOCC5=CC=CC=C5)CC4)C6=CC=NC=C6)CC7=CC=CC=C7)C(=O)O,87625890
C1CN(CC(=CC2=NN(C=C2)CCO)C1O)C(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5,23138486
C1CN(CC(C1CO)O)CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,56909491
C1CN(CC1(CO)F)CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,126807802
C1CN(CC12CCN3C2=CC(=N3)C4=CC5=CC=CC=C5N=C4)CCO,156289168
C1CN(CC1CO)CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,109930978
C1CN(CC1CO)CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,109931107
C1CN(CC1CO)CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,109931055
C1CN(CC1O)C2=CC=CC(=C2)C3=CC4=CC(=NN4C=C3)C5=CC=C(C=C5)F,53241432
C1CN(CC1O)CC2=C(NN=C2)C3=CN=CC=C3,109928223
C1CN(CC1O)CC2=C3C=CC=CN3N=C2,103881981
C1CN(CC1O)CC2=CC(=CC=C2)C3=CC=CC=N3,109928210
C1CN(CC1O)CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,68436576
C1CN(CC1O)CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,109927013
C1CN(CC1O)CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,109927123
C1CN(CC1O)CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,109927078
C1CN(CC2=C1C=C(C=C2)C=CC(=O)NO)CCC3=C4C=CC=CN4N=C3,24961016
C1CN(CC2=C1C=C(C=C2)C=CC(=O)NO)CCC3=CC=NN3C4=CC=CC=C4,24961742
C1CN(CC2=C1C=CC(=C2)C3=CC=CC=C3)CC(CN4C=CC=N4)O,139013413
C1CN(CC2=C1C=CC(=C2)C=CC(=O)NO)CCC3=C4C=CC=CN4N=C3,24959546
C1CN(CC2=C1C=CC(=C2)C=CC(=O)NO)CCC3=CC=NN3C4=CC=CC=C4,24960284
C1CN(CC2=C1N(N=C2C3=CN=CC=C3)CC(=O)O)CC4=CC=CC=C4,110459232
C1CN(CC2=C1N(N=C2CNCC3=CC=CC=C3)CCO)CC4=CN(N=C4)C5=CC=CC=C5,135196249
C1CN(CC2=CC=CC=C21)C3CN(CC3O)CC4=CC=NN4C5=CC=CC=C5,56905096
C1CN(CC2=CC=CC=C21)CC(CN3C(=CC=N3)C4=CC=NC=C4)O,109411927
C1CN(CC2=CC=CC=C21)CC(CN3C(=CC=N3)C4=CN=CC=C4)O,154798936
C1CN(CC2=CC=CC=C21)CC(CN3C=C(C=N3)N4C=CC=C4)O,84590685
C1CN(CC2=CC=CC=C21)CC(CN3C=CC(=N3)C(F)(F)F)O,84590860
C1CN(CC2=CC=CC=C21)CC(CNCC3=C(NN=C3)C4=CN=CC=C4)O,60548567
C1CN(CC2=CN(N=C21)CCO)CC3=CC=CC=C3,66485245
C1CN(CC=C1C2=CC(=CN=C2)F)CC(CN3C=CC=N3)O,154797473
C1CN(CC=C1C2=CN(N=C2)C3CC4=CC=CC=C4C3)CCC5=CC=CC=N5,56707092
C1CN(CC=C1C2=CN(N=C2)CC3=CC=CC=C3)CCC4=CC=CC=N4,50958434
C1CN(CCC1(C#N)C2=CC=CC=N2)CC(CN3C=CC=N3)O,137862143
C1CN(CCC1(CO)C2=CC=CC=C2)CC3=CC=NN3C4=CC=NC=C4,166244171
C1CN(CCC1(CO)O)CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,166244214
C1CN(CCC1=O)N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,54117934
C1CN(CCC1C(C2=CC=CC=N2)O)CC3=CC=CC(=C3)CN4C=CC=N4,74250634
C1CN(CCC1C2=CC3=CC=CC=C3N2)CC(CN4C=CC=N4)O,71936066
C1CN(CCC1C2=CC=CC(=C2)CNS(=O)O)CC3=CN(N=C3)CC4=CC=CC=N4,155092257
C1CN(CCC1C2=CC=CC(=C2)CNS(=O)[O-])CC3=CN(N=C3)CC4=CC=CC=N4,155092256
C1CN(CCC1C2=CC=CC3=C2C=CN=C3)CC(CN4C=CC=N4)O,137848178
C1CN(CCC1C2=CC=NC=C2)CC3=CC=CC(=C3)CN4C=CC=N4,50959000
C1CN(CCC1C2=CC=NN2CCO)C(=O)OCC3C4=CC=CC=C4C5=CC=CC=C35,165987372
C1CN(CCC1C2=CC=NN2CCO)C3=C4C=C(C=C(C4=NC=C3)F)F,133493704
C1CN(CCC1C2=CC=NN2CCO)C3=C4C=CC(=CC4=NC=C3)C(F)(F)F,133400926
C1CN(CCC1C2=CC=NN2CCO)C3=C4C=CN=CC4=C(C=C3)[N+](=O)[O-],133280176
C1CN(CCC1C2=CC=NN2CCO)C3=CC(=NC=C3)C(F)(F)F,121589036
C1CN(CCC1C2=CC=NN2CCO)CC3=C(C=C(C=C3)C#N)F,51104560
C1CN(CCC1C2=CC=NN2CCO)CC3=C(C=C(C=C3)F)F,111976050
C1CN(CCC1C2=CC=NN2CCO)CC3=C(C=CC(=C3)C#N)F,51104561
C1CN(CCC1C2=CC=NN2CCO)CC3=C4C(=CC(=C3)F)C=CC=N4,126783223
C1CN(CCC1C2=CC=NN2CCO)CC3=CC(=C(C(=C3)F)F)F,109931361
C1CN(CCC1C2=CC=NN2CCO)CC3=CC(=C(C=C3)F)F,110913119
C1CN(CCC1C2=CC=NN2CCO)CC3=CC(=CC=C3)C#N,51104566
C1CN(CCC1C2=CC=NN2CCO)CC3=CC(=CC=C3)F,126774666
C1CN(CCC1C2=CC=NN2CCO)CC3=CC(=CC=C3)N,120088882
C1CN(CCC1C2=CC=NN2CCO)CC3=CC(=CC=C3)[N+](=O)[O-],110913131
C1CN(CCC1C2=CC=NN2CCO)CC3=CC4=CC=CC=C4C=C3,110913121
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=C(C=C3)C#N,51104605
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=C(C=C3)F,110913130
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=CC4=C3N=CC=C4,51104564
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=CC4=CC=CC=C43,51104600
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=CC=C3,110913128
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=CC=C3C#N,110913116
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=CC=C3F,51104607
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=CC=C3[N+](=O)[O-],110913120
C1CN(CCC1C2=CC=NN2CCO)CC3=CC=NC=C3,111462462
C1CN(CCC1C2=CC=NN2CCO)CC3=CN4C=CC=CC4=C3C#N,51104653
C1CN(CCC1C2=CC=NN2CCO)CC3=CN=C(C=C3)Cl,110913113
C1CN(CCC1C2=CC=NN2CCO)CC=CC3=CC=C(C=C3)F,84594282
C1CN(CCC1C2=CC=NN2CCO)CC=CC3=CC=CC=C3,110913155
C1CN(CCC1C2=CC=NN2CCO)CCC3=CC=CC=N3,110931964
C1CN(CCC1C2=CC=NN2CCO)CCC3=CC=NC=C3,110913154
C1CN(CCC1C2=CC=NN2CCO)CCCC3=CC(=CC=C3)F,110008822
C1CN(CCC1C2=CC=NN2CCO)CCCC3=CC=CC=C3,51104557
C1CN(CCC1C2=CN=C3C2=CN(C=C3)O)CC(CN4C5=C(CN(CC5)S(=O)O)C(=N4)C6=CC=C(C=C6)C(F)(F)F)O,142115637
C1CN(CCC1C2=CN=C3C2=CN(C=C3)O)CC(CN4C5=C(CN(CC5)S(=O)[O-])C(=N4)C6=CC=C(C=C6)C(F)(F)F)O,142115636
C1CN(CCC1C2=CNC3=CC=CC=C32)CC(CN4C=CC=N4)O,121543539
C1CN(CCC1CC2=CN=CC=C2)CC(CN3C=CC=N3)O,137849890
C1CN(CCC1CCN2C=CC=N2)CC3=CC=C(C=C3)C4=CC=CC=N4,70778444
C1CN(CCC1CN2C=C(C=N2)C3=CNC4=C3C=CC(=C4)F)CCO,118060628
C1CN(CCC1CO)CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,109927269
C1CN(CCC1CO)CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,109927371
C1CN(CCC1N2C(=C(C=N2)C3=CC4=C(C=C3)C(=CC4)NOCC5=CC=CC=C5)C6=CC=NC=C6)C(=O)O,90949321
C1CN(CCC1N2C(=C(C=N2)C3=CC4=C(C=C3)C(=NOCC5=CC=CC=C5)CC4)C6=CC=NC=C6)C(=O)O,87624527
C1CN(CCC1N2C(=C(C=N2)C3=CC4=C(C=C3)C(=NOCC5=CC=CC=C5)CC4)C6=CC=NC=C6)C(=O)OCC7=CC=CC=C7,86607280
C1CN(CCC1N2C=C(C=N2)C3=CC=CC=N3)CC4=CC=CC=C4,141103916
C1CN(CCC1N2C=C(C=N2)C3=CNC4=C3C=CC(=C4)F)CCO,118060524
C1CN(CCC1N2C=CC=C2)CC3=CC=NN3CC4=CC=CC=C4,166223664
C1CN(CCC1O)C(=O)C=CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,133994719
C1CN(CCC1O)C(=O)C=CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,133994732
C1CN(CCC1O)CC2=CC3=C(C=C2)C4=C(C3)C(=NN4)C5=CN=C(C=C5)C#N,69896927
C1CN(CCC1O)CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,27070140
C1CN(CCC1O)CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,109926516
C1CN(CCC1O)CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,109926638
C1CN(CCC1O)CCCNCC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,119111987
C1CN(CCC1O)CCCNCC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,121842042
C1CN(CCC2=C1C=CC(=C2)C=CC(=O)NO)CCC3=C4C=CC=CN4N=C3,24962471
C1CN(CCN(C1)CC2=CC=CC=N2)CC3=CC=CC(=C3)CN4C=CC=N4,77082285
C1CN(CCN1CC2=CC=CC=C2)C(=O)ON3C=CC(=N3)C4=CC=CC=N4,57455804
C1CN(CCN1CC2=CC=CC=N2)CC(CN3C=CC=N3)O,47053427
C1CN(CCN1CC2=CN(N=C2)CCO)C3=C(N=CC=C3)C4=CC=CC=C4F,59321879
C1CN(CCN1CC2=CN(N=C2)CCO)C3=C(N=CC=C3)C4=CC=CC=C4F.Cl,68595452
C1CN(CCN1CCCO)C2=CC=C(C=C2)N3C=CC(=N3)C4=CC=NC=C4,153522903
C1CN(CCN1CCN2C(=O)C=CC(=N2)C3=C4C=CC=CN4N=C3C5=CC=CC=C5)CCO,19009000
C1CN(CCN1CCN2C(=O)C=CC(=N2)C3=C4C=CC=CN4N=C3C5=CC=CC=C5)CCO.Cl.Cl,19008999
C1CN(CCN1CCO)C(=O)C=CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,78838092
C1CN(CCN1CCO)CC2=CC(=CC=C2)N3C=CC=N3,112367633
C1CN(CCN1CCO)CC2=CC=C(C=C2)N3C=CC=N3,47012790
C1CN(CCOC1)CC2=CC=C(C=C2)CNCC3=CN(N=C3C4=CN=CC=C4)CC5=CC=CC=C5,139514322
C1CN(N(C1)C(=O)CN2C=CC(=N2)C3=CC=CC=N3)C(=O)CC4CC5=CC=CC=C5C4,3347630
C1CN2C(=CC(=N2)C3=CC(=NC=C3)C4=CC=C(C=C4)CO)C=N1,153674367
C1CN2C(=CC(=N2)C3=CC(=NC=C3)C=CC4=CC=C(C=C4)N5CCOCC5)C=N1,153674371
C1CN2C(=CC(=N2)C3=CC=CC=N3)CN1CC4=CC5=C(CN=C5)C=C4,161925539
C1CN2C(=CC(=N2)C3=CC=CC=N3)CN1CC4=CC=CC=C4,118048225
C1CN2C(=CC(=N2)C3=CC=CC=N3)CN1CC4CC5=CC=CC=C5C4,118048226
C1CN2C(=CC(=N2)C3=CC=CC=N3)CN1CCC4=CC=CC=C4,118048228
C1CN2CC(CC2C=C1C3=C(C(=NN3)C4=CC=C(C=C4)F)C5=CC=NC=C5)O,10177539
C1CNC2=C1C=C(C=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,141168300
C1CNC2=C1C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,11515050
C1CNCC(C1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C6=C(C5)C=NN6)O,54586540
C1CNCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11710204
C1CNCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=O)CC5,91096095
C1CNCC2=C1N(N=C2C3=CC=NC=C3)CCO,82587373
C1CNCC2=C1N(N=C2C3=CN=CC=C3)CCO,82587309
C1CNCCC1C2=C(C(=NN2CCO)C3=CC=C(C=C3)Cl)C4=CC=NC=C4,22953646
C1CNCCC1C2=C(C(=NN2CCO)C3=CC=C(C=C3)F)C4=CC=NC=C4,22953651
C1CNCCC1C2=CN(N=C2CC3=CC4=C(C=C3)C=CN=C4)O,166090453
C1CNCCC1C2=CN(N=C2CC3=CC=C(C=C3)C4=CC=NC=C4)O,166090469
C1CNCCC1CN2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11610758
C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=N)CC5,89168276
C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11653652
C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=O)CC5,69368125
C1CNCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C6=NN=CC6=C5,53320288
C1CNCCC1N2C=C(C=N2)C3=C4C(=NC=C3)CC5=CC=CC=C54,159604907
C1CNCCC1N2C=C(C=N2)C3=NC=CC4=C3C=C(C4)CN5CCOCC5,158141051
C1CNCCC1N2CC(=C(N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,135927350
C1COC(CO1)CN2C=CC(=N2)C3=CC(=CC=C3)C4=NC=CN=C4,30876680
C1COC(CO1)CN2C=CC(=N2)C3=CC=CC(=C3)C4=CC=NC=C4,45222353
C1COC(CO1)CN2C=CC(=N2)C3=CC=CC(=C3)C4=NC=C(C=C4)C#N,28309546
C1COC(O1)CN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,90465319
C1COCC(CN1CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4)CO,70748656
C1COCC(N1CC2=CC=CC(=C2)CN3C=CC=N3)CO,77095027
C1COCC1C2CN(C2)CC3=CN(N=C3C4=CN=CC=C4)CC5=CC=CC=C5,137883057
C1COCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11674912
C1COCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=O)CC5,90783859
C1COCC1N2C=C(C=N2)C3=CC=CC=N3,154459414
C1COCCC1(CNCC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4)O,119115012
C1COCCC1(CNCC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4)O,119115007
C1COCCC1(CNCC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4)O,119115016
C1COCCC1C2=C(C3=C(N2C4=CC=C(C=C4)F)C=C5C=NCC5=C3)C6=CN(N=C6)CCO,161496408
C1COCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,11624965
C1COCCC1N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=O)CC5,91470043
C1COCCC1OCC(CN2C(=CC=N2)C3=CC=NC=C3)O,75432720
C1COCCN1C(=O)C=CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,26583558
C1COCCN1C(=O)C=CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,51149578
C1COCCN1C(=S)CC2=C3C=CC=CN3N=C2C4=CC=CC=C4,15158169
C1COCCN1C2=C(N=CC=C2)C3=C(C=NC=C3)N4C=CC=N4,91345020
C1COCCN1C2=CC=C(C=C2)N3C(=CC=N3)C4=CC=CC(=C4)C5=CN=CC=C5,70981486
C1COCCN1C2=CC=C(C=C2)N3C(=CC=N3)C4=CC=NC=C4,70981586
C1COCCN1C2=NC=CC(=C2)C3=NCC4=C3C=C(C=C4)C5=CC=NN5,159933716
C1COCCN1C2=NC=CC(=C2)C3=NCC4=C3C=C(C=C4)C5=CN(N=C5)C(F)F,157501980
C1COCCN1C2CC3=C(C2)C=C(C=C3)N4C(=CC(=N4)C(F)(F)F)C5=CC=CC=N5,25014744
C1COCCN1C2CC3=C(C2)C=C(C=C3)N4C(=CC(=N4)C(F)(F)F)C5=CC=NC=C5,25014743
C1COCCN1C2CC3=C(C2)C=C(C=C3)N4C(=CC(=N4)C(F)(F)F)C5=CN=CC=C5,25014742
C1COCCN1CC(CN2C(=CC=N2)C3=CC=NC=C3)O,137842664
C1COCCN1CC(CN2C(=CC=N2)C3=CN=CC=C3)O,154796464
C1COCCN1CC2=C(N(N=C2)C3=CC=C(C=C3)C4=CC=CC=C4)C5=CC=CC=N5,69546329
C1COCCN1CC2=CC(=CC=C2)C3=C4C=CC=CN4N=C3,72909169
C1COCCN1CC2=CC(=CC=C2)C3=CC=CC4=CC=NN43,72837714
C1COCCN1CC2=CC=C(C=C2)CNCC3=CN(N=C3C4=CN=CC=C4)CC5=CC=CC=C5,27657244
C1COCCN1CC2=CC=CC=C2C3=CC=CC4=CC=NN43,72899856
C1COCCN1CC2=CC=CC=C2CNCC3=CN(N=C3C4=CN=CC=C4)CC5=CC=CC=C5,27657130
C1COCCN1CC2=CC=NN2C3=CC4=C(CC=C4)C=C3,158305746
C1COCCN1CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,8434393
C1COCCN1CC2=CN=C(C=C2)C3=CC=C(C=C3)C4=CC=NN4,77097440
C1COCCN1CC2=CN=C(C=C2)C3=CC=C(C=C3)N4C=CC=N4,77085883
C1COCCN1CCCCC2=CC3=C(CC4=C3NN=C4C5=CN=C(C=C5)C#N)C=C2,44442366
C1COCCN1CCCCNCC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,121838624
C1COCCN1CCCCNCC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,121838622
C1COCCN1CCCN(CC2=CC=C(C=C2)N3C=CC=N3)CC4=CN=CC=C4,46953696
C1COCCN1CCCN(CC2=CN=CC=C2)CC3=CN(N=C3)C4=CC=CC=C4,46953693
C1COCCN1CCCN2C3=CC4=CC(=C3C=N2)C5=CC=CC=C54,158454550
C1COCCN1CCCN2C3=CC4=CC(=C3C=N2)C5=CC=CC=C54.Cl,158454549
C1COCCN1CCCN2C=C(C(=N2)C3=CC(=NC=C3)C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,141095123
C1COCCN1CCCN2C=C(C=N2)C3=CN=CC(=C3)C4=CC(=NC=C4)C5=CC=CC=C5F,54768045
C1COCCN1CCCN2C=CC(=N2)C3=CC(=CC=C3)C4=C(C=CC=N4)C#N,29183856
C1COCCN1CCCN2C=CC(=N2)C3=CC(=CC=C3)C4=C(C=CC=N4)Cl,28922072
C1COCCN1CCCN2C=CC(=N2)C3=CC=CC(=C3)C4=CN=CC=C4,29188821
C1COCCN1CCCNCC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,121845960
C1COCCN1CCCNCC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,121845962
C1COCCN1CCCNCC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,121845959
C1COCCN1CCN(CC2=CN=CC=C2)CC3=C(NN=C3)C4=CC=CC=C4,46961441
C1COCCN1CCN(CCO)CC2=C(NN=C2)C3=CN=CC=C3,109929550
C1COCCN1CCN(CCO)CC2=CC(=CC=C2)N3C=CC=N3,109929488
C1COCCN1CCN2C(=C(C=N2)C3=CC=C(C=C3)F)C4=CC(=NC=C4)C5=CC=C(C=C5)F,141095124
C1COCCN1CCN2C(=C(C=N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,15888329
C1COCCN1CCN2C=C(C(=N2)C3=CC(=NC=C3)C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,141095129
C1COCCN1CCN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=CC(=NC=C4)F,22037761
C1COCCN1CCN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,22037582
C1COCCN1CCN2C=C(C(=N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,15428666
C1COCCN1CCN2C=C(C=N2)C3=CN4C(=C(C=N4)I)C=C3,155403558
C1COCCN1CCN2C=C(C=N2)C3=CN4C(=CC=N4)C=C3,155403559
C1COCCN1CCN2C=C(N=N2)C3=CC=CC=C3CN4C=CC=N4,72937985
C1COCCN1CCN2C=CC(=N2)C3=CC(=CC=C3)C4=C(C=CC=N4)C#N,28250219
C1COCCN1CCN2C=CC(=N2)C3=CC(=CC=C3)C4=CN=CC5=CC=CC=C54,30920573
C1COCCN1CCN2C=CC(=N2)C3=CC(=CC=C3)C4=NC=CN=C4,31125920
C1COCCN1CCN2C=CC(=N2)C3=CC(=CC=C3)C4=NC=CN=C4C#N,29103110
C1COCCN1N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=C(C=C4)Cl,57269571
C1COCCN1N2C(=C(C=N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,57135004
C1COCCN1N=CC2=CN(N=C2C3=CC=C(C=C3)F)C4=CC=CC=C4,9216811
C1COCCN1N=CC2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4,2060588
C1COCCN1N=CC2=CN(N=C2C3=CC=CC=C3)CC4=CC=CC=C4,9216790
C1COCCN1N=CC2=CN(N=C2C3=CC=NC=C3)C4=CC=CC=C4,8973418
C1COCCN1N=CC2=CN(N=C2C3=CN=CC=C3)C4=CC=CC=C4,6910427
C1COCCN1N=CC2=CN(N=C2C3=CN=CC=C3)CC4=CC=CC=C4,9216880
C=C(C1=C2C=CC=CN2N=C1)N3CCCC3C4=CC=CC=C4,145323830
C=C(C1=CC2=C(C=NN2C=C1)C3=CC=C(C=C3)C(F)(F)F)N=O,162567505
C=C(C1=CC=CC(=N1)C2=CC=CC3=NN(C=C32)CC4=CC(=CC=C4)C(F)(F)F)NCCO,70238250
C=C(CCC(=C)C1=CC=CC=N1)C2=CC3=C(CCC3)C=C2,139563145
C=C1CCC2=C1C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)C5CCNCC5,163857376
C=C1CCC2=C1C=CC(=C2)C3=CN(N=C3C4=CC=NC=C4)CCO,70273911
C=CC(=C)NC1=NC=CC(=C1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,145600439
C=CC(=O)NC1=NC=CC(=C1)N2C=C(C(=N2)C3=CC=NC=C3)C4=CC5=C(C=C4)C(=NO)CC5,89663469
C=CC1=C(C=NN1)C2=CN=C(C=C2CCN3CCOCC3)C4=CNN=C4,155619086
C=CC1=C2C=CC=CN2N=C1C3=CC=CC=C3,14642237
C=CC1=CC(=CC=C1)C2=CC=CC3=CC=NN32,56903454
C=CC1=CC=C(C=C1)N2C=CC(=N2)C3=CC=CC(=C3)C4=CC=CC=N4,59348209
C=CC1=CC=C(C=C1)N2C=CC(=N2)C3=[C-]C=CC(=C3)C4=CC=CC=N4.[Ir],59348208
C=CC1=CCC(C=C1)C2=C3C=C(C=CN3N=C2)C=C,131970806
C=CC1=CN2C(=CC(=N2)C3=CC=CC=C3)C=C1,163260307
C=CC1=NN(C=C1C2=C3C=CCC3=NC=C2)C4CCCCO4,158415585
C=CCC1=C2C=CC=CN2N=C1C3=CC=CC=C3,140990995
C=CCC1=CC=CC=C1CN2C3=C(CCCC3)C(=N2)C4=CC=NC=C4,123416360
C=CCCN1C=CC(=N1)C2=CC(=CC=C2)C3=C(C=CC=N3)C#N,28330690
C=CCCN1C=CC(=N1)C2=CC(=CC=C2)C3=NC=CN=C3,31193587
C=CCCN1C=CC(=N1)C2=CC=CC(=C2)C3=CC=CC=N3,31105271
C=CCN(CCO)CC1=C(NN=C1)C2=CN=CC=C2,109934777
C=CCN(CCO)CC1=CC(=CC=C1)C2=CC=CC=N2,109934759
C=CCN(CCO)CC1=CN(N=C1C2=CC=NC=C2)C3=CC=CC=C3,109934733
C=CCN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=CC=CC=N3,23068550
C=CCN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=CC=NC=C3,22037329
C=CCN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=CC=NC=C3.Cl,69592757
C=CCN1C=CC(=N1)C2=CC=CC(=C2)C3=CN=CC=C3,30881466
